ID,TARGET
80978,1
80981,1
80987,1
80989,0
80994,1
80996,1
80999,1
81000,0
81001,1
81002,1
81004,1
81006,1
81009,1
81013,1
81016,1
81017,1
81022,1
81024,1
81025,1
81026,1
81028,0
81030,1
81031,1
81032,1
81033,1
81034,1
81035,1
81038,1
81040,1
81041,1
81043,0
81044,1
81045,1
81047,1
81048,1
81051,0
81052,1
81059,1
81060,1
81064,1
81066,0
81067,1
81069,1
81070,1
81071,1
81073,0
81074,1
81077,1
81078,1
81079,1
81080,1
81081,1
81082,1
81083,1
81084,1
81086,1
81088,1
81089,1
81090,1
81091,0
81094,1
81095,1
81096,1
81098,1
81099,1
81102,1
81105,1
81108,1
81109,1
81117,1
81120,1
81122,1
81123,1
81125,1
81128,1
81129,1
81130,1
81131,1
81133,1
81136,0
81137,1
81141,1
81144,1
81147,1
81148,1
81150,1
81154,1
81155,0
81156,1
81157,1
81160,1
81163,0
81164,1
81165,0
81166,0
81171,1
81172,1
81175,1
81177,1
81178,1
81179,0
81181,1
81182,1
81184,1
81185,1
81187,1
81189,0
81190,1
81191,1
81193,1
81197,1
81198,1
81199,1
81202,1
81203,1
81204,1
81206,1
81207,1
81208,1
81209,0
81210,1
81211,0
81214,1
81215,1
81220,1
81227,0
81230,1
81231,1
81234,1
81235,1
81237,1
81239,1
81241,1
81243,1
81244,1
81246,1
81247,1
81248,1
81250,1
81252,1
81255,1
81256,1
81257,1
81258,1
81262,1
81263,1
81267,1
81272,1
81276,1
81277,1
81280,0
81281,1
81282,1
81283,1
81286,1
81287,1
81288,1
81292,1
81293,1
81294,1
81296,1
81300,1
81302,1
81309,1
81313,1
81315,0
81317,1
81318,1
81319,1
81320,1
81321,1
81322,1
81323,1
81324,0
81327,1
81328,1
81329,1
81331,1
81332,1
81333,1
81334,1
81335,1
81336,0
81337,1
81338,1
81339,1
81341,1
81342,1
81343,1
81344,0
81345,1
81347,1
81348,1
81349,1
81351,1
81353,1
81357,1
81360,0
81361,1
81362,1
81366,0
81370,1
81371,1
81373,1
81374,1
81375,1
81377,1
81379,1
81380,1
81381,0
81385,1
81386,1
81391,1
81394,1
81396,1
81397,1
81400,1
81403,1
81404,1
81405,1
81406,1
81408,0
81412,1
81415,1
81416,1
81419,1
81420,1
81421,1
81423,1
81425,1
81426,1
81427,1
81428,1
81430,1
81434,1
81437,1
81439,1
81448,1
81449,1
81450,1
81451,1
81453,1
81454,1
81456,1
81461,1
81463,1
81464,1
81467,1
81468,1
81469,1
81470,1
81472,1
81473,1
81474,1
81475,1
81481,1
81483,1
81484,1
81485,1
81487,1
81489,1
81490,0
81492,1
81493,0
81496,1
81497,1
81500,1
81501,1
81507,1
81508,1
81509,1
81512,1
81514,1
81518,1
81523,1
81524,1
81525,1
81526,1
81527,0
81530,1
81532,1
81533,1
81536,1
81538,1
81539,1
81542,1
81543,1
81544,1
81547,1
81548,1
81550,1
81551,1
81552,1
81553,1
81556,1
81557,1
81559,1
81560,1
81562,1
81563,1
81564,1
81565,1
81568,1
81569,1
81571,1
81572,1
81574,1
81575,0
81577,0
81578,1
81579,1
81581,1
81582,1
81583,1
81584,1
81586,0
81587,1
81589,1
81590,1
81591,1
81593,1
81594,1
81595,1
81599,1
81601,1
81603,1
81606,1
81609,1
81612,1
81615,1
81619,1
81620,1
81622,1
81625,1
81628,0
81631,1
81632,1
81635,1
81637,1
81638,1
81639,0
81641,1
81643,1
81644,1
81650,1
81651,1
81653,1
81656,0
81657,1
81658,1
81659,1
81663,0
81666,1
81668,1
81669,1
81672,1
81674,1
81677,1
81679,1
81680,1
81683,1
81684,1
81685,1
81686,1
81687,1
81688,1
81689,1
81691,1
81693,1
81694,1
81695,1
81696,1
81701,1
81704,1
81705,1
81706,1
81708,1
81710,1
81712,0
81713,1
81714,1
81715,1
81717,0
81718,1
81720,1
81721,1
81722,1
81723,1
81725,1
81726,0
81727,1
81731,1
81733,1
81734,1
81735,0
81736,1
81737,1
81738,1
81739,1
81740,1
81742,1
81743,1
81744,1
81745,1
81746,1
81747,1
81748,1
81751,1
81754,1
81757,1
81762,1
81764,1
81766,1
81767,1
81768,1
81770,1
81771,1
81772,1
81773,1
81774,1
81775,1
81777,0
81778,1
81779,1
81780,1
81782,0
81783,1
81787,1
81788,1
81789,1
81794,1
81798,1
81802,1
81803,0
81805,1
81807,1
81808,0
81809,1
81810,1
81812,0
81813,1
81815,0
81817,1
81819,1
81821,1
81824,1
81826,1
81827,1
81829,1
81830,1
81834,1
81836,1
81837,1
81838,1
81839,1
81841,1
81844,1
81847,1
81848,1
81849,1
81852,1
81853,1
81856,1
81866,1
81867,1
81868,1
81870,1
81871,1
81872,1
81876,1
81877,1
81878,1
81881,1
81884,1
81885,1
81886,0
81888,1
81889,1
81891,1
81893,1
81894,1
81896,1
81897,1
81899,1
81900,1
81901,1
81902,0
81905,1
81907,1
81909,1
81910,0
81911,1
81912,1
81913,1
81914,1
81916,1
81921,1
81922,1
81924,1
81926,1
81927,0
81930,1
81931,1
81933,0
81936,1
81945,1
81947,1
81948,1
81950,1
81952,1
81954,1
81955,1
81957,1
81962,1
81963,1
81964,1
81965,1
81966,1
81968,1
81969,1
81970,1
81971,1
81973,1
81975,1
81976,1
81977,1
81978,1
81979,0
81980,1
81984,0
81985,1
81988,0
81991,1
81995,1
81996,1
81997,1
81998,1
82001,1
82002,1
82005,1
82007,1
82008,0
82010,1
82012,1
82013,1
82014,1
82015,1
82017,1
82018,1
82019,0
82022,1
82026,1
82027,1
82029,1
82030,1
82031,1
82033,1
82035,1
82039,1
82043,1
82044,1
82045,1
82046,1
82047,1
82048,1
82060,1
82062,1
82063,1
82065,1
82067,0
82070,1
82072,1
82073,1
82074,1
82075,0
82079,1
82086,1
82087,1
82089,1
82090,1
82091,1
82092,0
82094,1
82095,1
82096,1
82097,1
82098,1
82101,1
82102,1
82103,0
82104,1
82106,1
82107,1
82110,1
82111,1
82112,1
82114,1
82115,1
82116,1
82117,1
82118,1
82119,1
82120,1
82121,1
82122,1
82123,0
82125,1
82127,1
82128,1
82131,1
82132,1
82134,1
82136,1
82139,1
82141,1
82143,1
82146,1
82147,1
82149,1
82151,1
82152,1
82154,1
82155,1
82159,1
82160,0
82163,1
82164,1
82165,1
82167,1
82169,1
82171,1
82172,1
82174,0
82175,1
82176,1
82177,1
82178,1
82181,1
82183,1
82186,1
82191,1
82192,1
82194,1
82196,1
82198,1
82201,1
82202,1
82204,1
82205,0
82207,1
82209,1
82210,1
82214,1
82215,1
82216,1
82223,1
82224,1
82227,1
82229,1
82231,1
82232,1
82234,1
82238,1
82240,1
82241,1
82243,1
82249,0
82250,1
82252,1
82253,1
82258,0
82259,1
82262,1
82265,1
82266,1
82267,1
82268,1
82271,1
82273,1
82274,1
82275,1
82281,1
82282,1
82283,0
82284,1
82290,1
82291,1
82292,1
82295,1
82296,1
82297,1
82301,1
82302,0
82304,1
82305,1
82306,1
82307,1
82310,1
82313,0
82315,1
82319,1
82322,1
82323,1
82326,1
82329,1
82330,1
82334,1
82336,1
82337,1
82338,1
82339,1
82340,1
82341,1
82342,1
82343,1
82345,1
82348,1
82350,1
82352,1
82353,1
82355,1
82356,1
82358,1
82359,1
82360,1
82362,1
82367,1
82369,1
82372,0
82373,1
82376,1
82377,1
82379,1
82386,1
82388,1
82389,1
82394,1
82395,1
82398,1
82399,1
82400,1
82402,0
82406,1
82408,1
82410,1
82411,1
82412,1
82413,1
82414,1
82417,1
82422,1
82423,1
82425,1
82426,1
82427,1
82428,0
82434,1
82435,1
82436,1
82439,1
82440,1
82442,1
82443,1
82444,1
82445,1
82447,1
82448,1
82450,1
82453,1
82456,1
82460,0
82461,1
82463,1
82464,1
82466,1
82470,0
82472,1
82473,0
82474,1
82475,1
82476,1
82478,1
82479,1
82480,1
82481,1
82484,1
82486,1
82489,1
82490,1
82494,1
82495,1
82497,1
82499,1
82501,1
82502,1
82504,1
82506,1
82509,1
82510,1
82512,1
82513,1
82514,1
82516,0
82518,1
82523,1
82524,1
82526,1
82528,1
82530,1
82531,1
82537,1
82538,1
82539,1
82541,1
82544,1
82545,0
82547,1
82549,1
82551,1
82553,1
82559,1
82561,1
82562,1
82563,1
82564,1
82565,0
82567,1
82568,1
82569,1
82570,1
82572,1
82573,1
82575,1
82581,1
82582,1
82583,1
82585,0
82587,1
82588,1
82591,0
82593,1
82594,1
82597,0
82598,1
82601,1
82603,1
82605,1
82606,1
82608,1
82609,1
82611,1
82612,1
82614,1
82616,1
82617,1
82618,1
82621,1
82622,1
82623,1
82625,0
82626,1
82627,1
82628,1
82629,1
82632,1
82634,0
82637,1
82642,1
82644,0
82645,1
82646,1
82647,1
82650,1
82654,1
82658,1
82660,1
82661,1
82663,1
82664,0
82666,0
82670,1
82671,1
82672,1
82674,1
82679,0
82682,1
82684,1
82688,0
82690,1
82692,1
82696,1
82697,1
82698,1
82699,1
82700,1
82701,1
82704,0
82706,1
82707,1
82708,1
82709,1
82711,1
82713,1
82715,1
82718,1
82720,1
82721,1
82724,0
82725,1
82727,1
82729,1
82731,1
82733,1
82734,1
82737,1
82738,1
82740,1
82742,0
82743,1
82744,1
82745,0
82748,1
82752,1
82753,1
82754,0
82756,1
82763,1
82764,1
82765,1
82766,1
82768,1
82769,0
82780,1
82785,1
82787,1
82788,1
82792,1
82798,1
82800,1
82802,1
82803,1
82804,1
82806,1
82808,1
82809,1
82810,1
82812,1
82813,1
82817,0
82818,1
82822,1
82825,1
82828,1
82829,1
82830,1
82831,1
82832,1
82834,1
82836,1
82839,1
82842,1
82843,1
82845,1
82852,1
82853,1
82854,0
82855,1
82860,1
82865,1
82866,1
82870,1
82871,1
82873,1
82874,1
82876,1
82879,1
82880,1
82881,1
82882,1
82885,1
82887,1
82888,1
82889,1
82895,1
82898,1
82900,1
82901,1
82904,1
82906,1
82908,1
82909,1
82911,1
82914,1
82916,1
82918,1
82919,0
82923,1
82927,1
82929,0
82930,1
82931,1
82933,1
82934,1
82936,1
82937,1
82938,1
82939,1
82940,0
82941,0
82942,1
82944,1
82945,0
82947,1
82948,1
82949,1
82953,1
82956,1
82957,1
82958,0
82959,1
82962,1
82964,1
82966,0
82967,1
82968,0
82969,1
82970,1
82972,1
82977,1
82978,1
82980,1
82981,1
82982,1
82985,1
82988,1
82989,1
82990,1
82991,1
82992,1
82999,1
83001,1
83003,1
83004,1
83005,1
83007,1
83008,1
83011,1
83014,1
83016,1
83017,1
83021,1
83022,1
83023,1
83024,1
83025,1
83027,1
83034,1
83037,1
83039,1
83041,1
83047,1
83048,1
83049,1
83052,1
83053,0
83056,1
83057,1
83059,1
83061,1
83062,1
83066,1
83067,1
83069,1
83070,1
83073,1
83074,1
83077,1
83078,1
83079,1
83085,1
83088,0
83092,1
83093,1
83094,1
83098,1
83099,1
83101,1
83102,1
83104,1
83105,1
83106,1
83107,1
83108,0
83110,1
83111,0
83114,1
83115,1
83116,1
83117,1
83118,1
83119,1
83123,1
83127,1
83131,0
83133,1
83135,1
83136,1
83141,1
83142,1
83144,1
83150,1
83154,1
83156,1
83161,1
83162,1
83166,1
83169,1
83170,1
83171,1
83172,0
83173,1
83174,1
83176,1
83177,1
83178,1
83179,1
83183,1
83184,1
83185,1
83188,1
83189,1
83190,1
83191,1
83192,1
83193,1
83195,1
83200,1
83202,1
83205,1
83207,1
83208,1
83209,1
83212,1
83219,1
83221,1
83222,1
83223,1
83224,1
83226,1
83228,1
83229,1
83232,1
83233,0
83236,1
83237,1
83240,1
83241,1
83242,1
83244,0
83245,1
83247,1
83249,1
83250,1
83253,1
83254,1
83256,1
83257,0
83259,1
83260,1
83261,1
83263,1
83266,1
83267,1
83268,1
83269,1
83275,1
83276,1
83278,0
83280,1
83282,1
83283,1
83286,1
83287,1
83289,1
83290,0
83291,1
83293,1
83295,1
83297,1
83301,1
83302,1
83303,1
83305,0
83307,1
83310,1
83311,1
83312,0
83314,1
83315,1
83317,1
83318,1
83321,1
83323,1
83325,1
83326,1
83327,1
83329,1
83330,1
83331,1
83334,1
83335,1
83337,1
83339,1
83340,1
83341,1
83342,1
83345,1
83346,1
83350,0
83351,1
83355,1
83356,1
83357,1
83358,1
83360,1
83362,1
83363,1
83365,1
83366,1
83367,1
83369,1
83370,1
83371,1
83372,1
83373,1
83376,1
83378,1
83379,1
83380,1
83381,0
83382,1
83383,1
83384,1
83385,0
83386,1
83388,1
83389,1
83390,1
83393,1
83395,1
83397,0
83399,1
83400,1
83402,1
83406,0
83408,1
83412,1
83413,1
83415,1
83420,1
83422,1
83423,1
83426,1
83429,0
83430,1
83431,1
83433,1
83436,1
83438,1
83439,1
83441,1
83442,0
83444,0
83445,1
83446,1
83447,1
83449,1
83450,1
83451,1
83453,0
83454,1
83455,1
83456,0
83457,1
83458,1
83459,1
83464,1
83466,1
83468,1
83473,1
83474,1
83477,1
83478,1
83479,1
83481,1
83484,1
83486,1
83487,1
83488,1
83489,1
83490,1
83491,1
83492,1
83493,0
83494,1
83498,1
83502,1
83505,1
83511,1
83515,1
83516,1
83518,1
83520,1
83522,1
83523,1
83525,1
83528,1
83529,1
83531,1
83532,0
83534,1
83538,1
83540,1
83541,1
83542,1
83543,1
83545,1
83546,1
83548,1
83550,1
83551,1
83552,1
83554,1
83555,1
83556,1
83558,1
83559,1
83561,1
83562,1
83563,1
83564,1
83565,1
83566,1
83568,1
83569,1
83570,1
83571,1
83572,1
83576,1
83580,1
83583,1
83589,1
83592,1
83594,1
83598,1
83600,1
83603,1
83605,1
83606,1
83607,1
83615,1
83616,1
83617,1
83618,0
83624,1
83625,1
83626,1
83629,1
83631,1
83632,1
83638,1
83640,1
83643,1
83645,1
83646,1
83647,1
83648,1
83651,1
83652,1
83653,1
83656,0
83657,1
83659,1
83660,1
83662,1
83667,1
83670,1
83672,1
83674,1
83676,1
83677,1
83678,1
83680,1
83682,1
83685,0
83688,1
83691,1
83693,1
83695,1
83697,1
83700,1
83703,1
83704,1
83708,1
83709,1
83710,1
83711,1
83712,1
83718,1
83719,1
83720,1
83721,0
83722,1
83725,1
83727,0
83728,1
83730,1
83731,1
83737,1
83741,0
83742,1
83743,0
83744,0
83747,1
83748,1
83754,1
83755,1
83756,1
83758,1
83760,1
83761,1
83762,1
83763,1
83767,1
83769,1
83770,1
83771,1
83775,1
83777,1
83782,1
83783,1
83785,1
83786,1
83787,1
83789,1
83791,1
83795,1
83796,1
83801,0
83802,1
83807,1
83808,1
83811,1
83813,1
83815,1
83817,0
83819,1
83822,1
83823,1
83826,1
83827,1
83828,1
83829,1
83830,0
83831,1
83832,1
83834,1
83835,1
83836,1
83837,1
83838,1
83839,1
83841,1
83849,0
83850,1
83852,1
83853,1
83854,1
83859,1
83861,0
83865,1
83867,1
83868,1
83869,1
83870,1
83871,1
83875,1
83877,1
83882,1
83883,0
83884,1
83885,1
83886,1
83888,1
83890,1
83891,1
83892,1
83895,0
83896,1
83897,1
83898,1
83900,1
83901,1
83902,1
83903,1
83904,0
83908,1
83914,1
83917,1
83920,1
83921,1
83922,1
83923,1
83924,1
83927,1
83932,0
83934,1
83939,1
83940,1
83942,1
83943,1
83944,1
83949,0
83950,1
83953,1
83956,1
83957,0
83958,1
83960,1
83961,1
83963,1
83964,1
83966,1
83968,1
83969,1
83970,1
83971,1
83972,1
83973,0
83974,0
83975,1
83978,1
83979,0
83980,1
83981,1
83983,1
83984,0
83985,1
83986,0
83989,1
83990,1
83991,1
83992,1
83994,0
83995,1
83996,1
83997,1
83999,1
84004,1
84005,1
84006,1
84008,1
84011,0
84012,0
84014,1
84016,1
84020,1
84022,1
84023,1
84024,1
84025,1
84030,1
84032,1
84033,1
84034,1
84035,1
84036,1
84037,1
84039,1
84040,1
84041,1
84042,0
84043,1
84044,1
84045,1
84049,1
84050,1
84052,1
84054,1
84056,1
84057,1
84060,1
84061,1
84063,1
84064,0
84069,1
84072,1
84073,1
84077,1
84078,1
84079,1
84081,1
84085,1
84086,1
84088,1
84094,1
84096,1
84097,1
84098,1
84100,1
84102,1
84111,1
84113,1
84116,1
84119,1
84120,1
84121,0
84122,1
84124,1
84128,1
84130,1
84134,1
84135,1
84136,1
84138,1
84139,1
84140,1
84141,1
84142,1
84144,1
84145,1
84146,1
84147,0
84151,1
84152,1
84154,1
84156,1
84157,1
84158,1
84159,1
84160,1
84161,1
84162,1
84163,1
84166,0
84170,1
84174,1
84177,1
84180,1
84181,1
84182,1
84183,1
84184,1
84185,1
84186,1
84188,1
84189,1
84190,1
84191,1
84193,1
84195,1
84196,1
84198,1
84199,1
84204,1
84206,1
84207,1
84208,1
84210,0
84211,1
84213,1
84214,1
84215,1
84222,1
84223,1
84225,1
84229,1
84232,1
84233,1
84234,0
84236,1
84237,1
84243,1
84245,1
84246,1
84247,1
84249,1
84251,1
84252,1
84253,1
84254,1
84255,1
84256,1
84257,1
84258,1
84261,1
84264,1
84267,1
84268,1
84269,1
84272,1
84273,1
84275,1
84278,1
84280,1
84281,1
84282,0
84285,0
84287,1
84288,1
84290,1
84291,1
84292,1
84293,1
84294,1
84295,1
84300,1
84301,1
84302,1
84305,1
84309,1
84313,1
84314,1
84316,1
84318,1
84324,1
84326,1
84329,0
84330,1
84332,1
84333,1
84335,1
84338,0
84340,1
84342,1
84344,1
84347,0
84348,0
84351,1
84353,0
84354,1
84355,1
84357,1
84358,1
84359,1
84362,1
84366,1
84367,1
84369,0
84372,1
84374,1
84375,1
84376,1
84378,1
84380,1
84381,1
84382,1
84383,1
84385,0
84386,1
84387,1
84388,1
84391,1
84392,1
84395,1
84396,1
84398,1
84402,1
84403,1
84405,1
84407,0
84410,1
84418,1
84421,1
84422,1
84423,1
84424,0
84425,1
84426,1
84427,1
84428,1
84429,1
84430,1
84432,1
84433,1
84435,1
84437,1
84438,1
84441,1
84449,1
84451,1
84452,0
84453,1
84456,1
84457,1
84458,1
84461,1
84467,0
84469,1
84471,1
84472,1
84473,1
84474,1
84476,0
84480,1
84483,1
84496,1
84497,1
84499,1
84500,1
84501,1
84505,1
84507,0
84510,1
84512,0
84513,1
84514,1
84516,1
84517,0
84518,1
84521,1
84523,1
84527,1
84528,1
84530,1
84531,0
84533,1
84534,1
84535,1
84538,1
84539,1
84540,1
84542,1
84545,1
84546,0
84550,1
84551,1
84553,1
84554,1
84556,1
84557,1
84558,1
84562,1
84564,1
84565,1
84566,0
84567,0
84568,1
84570,1
84572,1
84574,0
84575,1
84579,1
84588,1
84592,1
84593,1
84594,1
84596,1
84598,1
84599,1
84600,1
84604,0
84605,1
84606,1
84608,1
84609,1
84610,1
84611,1
84612,1
84613,1
84614,0
84616,1
84624,1
84625,1
84628,1
84629,1
84630,1
84631,1
84632,1
84637,0
84638,1
84639,0
84643,1
84644,1
84646,1
84648,1
84649,1
84653,1
84654,1
84663,1
84664,1
84669,1
84670,1
84672,1
84673,0
84674,1
84675,1
84677,1
84679,1
84680,1
84681,1
84684,1
84685,1
84690,1
84692,1
84697,1
84698,1
84699,1
84701,1
84702,1
84703,1
84704,0
84709,1
84711,1
84714,1
84716,1
84718,1
84719,1
84720,1
84722,1
84723,1
84729,1
84730,1
84732,1
84733,1
84734,1
84738,1
84742,1
84744,1
84747,1
84750,1
84751,1
84754,1
84755,1
84756,1
84757,1
84758,1
84759,1
84761,1
84763,0
84764,1
84770,1
84771,1
84773,1
84774,1
84776,1
84777,1
84779,1
84780,1
84784,1
84787,0
84789,1
84793,1
84795,1
84796,1
84798,1
84801,0
84806,1
84807,1
84808,1
84811,1
84815,1
84816,1
84819,1
84820,1
84821,1
84822,1
84823,1
84824,1
84825,1
84826,1
84828,1
84831,1
84832,0
84833,1
84834,0
84836,1
84837,1
84841,1
84842,1
84843,1
84844,1
84846,1
84851,1
84852,1
84858,1
84859,1
84860,1
84861,0
84864,1
84865,1
84870,1
84874,1
84876,1
84877,1
84878,1
84879,1
84881,1
84882,1
84883,1
84886,1
84888,1
84890,0
84892,1
84893,1
84894,1
84898,1
84899,1
84902,1
84903,0
84905,1
84909,0
84910,1
84911,1
84912,1
84916,0
84917,1
84918,1
84919,1
84920,0
84921,1
84924,0
84925,1
84931,1
84932,1
84934,1
84937,1
84938,0
84943,1
84946,1
84951,1
84953,1
84957,1
84958,1
84961,1
84964,1
84965,1
84966,1
84969,1
84970,1
84973,0
84976,1
84978,1
84980,1
84982,1
84984,1
84985,1
84986,1
84989,1
84990,1
84992,1
84999,1
85001,1
85003,1
85004,0
85006,1
85008,1
85009,1
85013,1
85015,1
85018,1
85019,1
85020,1
85022,0
85024,1
85026,0
85028,1
85029,1
85031,1
85033,1
85034,1
85038,1
85040,1
85042,1
85043,0
85044,1
85046,1
85049,1
85050,0
85054,1
85056,0
85060,1
85062,1
85063,0
85064,1
85066,1
85067,0
85070,1
85071,1
85072,1
85073,1
85077,1
85078,1
85079,1
85080,1
85081,1
85083,1
85084,1
85085,1
85086,1
85088,1
85090,1
85091,1
85092,1
85097,1
85102,1
85103,1
85104,1
85107,1
85108,1
85109,1
85113,1
85115,1
85116,1
85119,1
85121,1
85123,1
85129,1
85131,1
85132,1
85134,1
85136,1
85137,0
85139,1
85141,1
85144,1
85145,1
85146,1
85151,1
85154,1
85158,1
85161,0
85162,1
85163,1
85164,1
85166,1
85168,1
85169,1
85170,1
85174,1
85178,1
85181,1
85186,1
85187,1
85189,1
85190,0
85192,1
85193,1
85196,0
85197,1
85199,1
85200,0
85201,0
85205,1
85206,1
85207,1
85208,1
85211,1
85212,1
85214,1
85215,1
85218,1
85222,1
85225,1
85229,1
85232,1
85234,1
85235,1
85237,1
85238,1
85239,1
85240,0
85241,1
85242,0
85243,1
85244,1
85245,1
85246,1
85247,1
85249,1
85252,0
85253,1
85254,1
85255,1
85257,1
85258,0
85262,1
85263,0
85264,0
85265,1
85266,1
85269,1
85270,1
85272,1
85275,1
85276,1
85277,1
85279,1
85280,1
85283,1
85286,1
85287,1
85290,1
85291,1
85292,1
85293,1
85295,1
85299,1
85300,1
85301,1
85303,1
85306,1
85307,1
85308,1
85311,1
85314,1
85315,1
85316,1
85318,1
85319,1
85320,1
85321,1
85322,1
85325,1
85326,1
85328,1
85329,1
85330,1
85332,1
85333,1
85339,1
85340,1
85341,1
85343,1
85346,1
85348,1
85349,1
85351,1
85352,1
85353,0
85354,1
85355,1
85358,1
85359,1
85360,1
85364,1
85366,1
85368,1
85369,0
85371,1
85372,1
85380,1
85381,1
85382,0
85383,1
85386,1
85387,1
85388,1
85390,0
85394,1
85395,1
85397,1
85398,1
85400,0
85401,1
85402,1
85403,1
85404,1
85405,1
85406,1
85407,1
85408,0
85410,1
85411,1
85412,1
85416,1
85417,1
85420,0
85421,1
85422,1
85424,1
85425,1
85427,1
85429,1
85430,1
85434,1
85436,1
85439,1
85440,0
85441,1
85443,1
85444,1
85445,1
85447,1
85449,1
85452,1
85453,1
85454,1
85455,0
85458,1
85463,1
85465,1
85466,1
85469,1
85470,0
85471,1
85474,0
85475,1
85478,1
85483,1
85484,1
85488,1
85493,1
85494,1
85499,1
85501,1
85502,1
85503,1
85509,1
85511,1
85512,1
85515,1
85518,1
85520,1
85521,1
85523,1
85525,1
85527,1
85528,1
85529,1
85532,1
85535,1
85537,1
85538,1
85539,1
85540,1
85546,1
85547,1
85549,1
85550,0
85551,1
85552,1
85556,1
85557,1
85558,1
85559,0
85560,1
85562,1
85564,1
85565,1
85566,1
85569,0
85571,1
85576,1
85577,1
85579,1
85588,1
85589,1
85590,1
85591,0
85592,1
85593,0
85595,1
85596,1
85598,1
85599,1
85602,1
85603,1
85604,1
85605,1
85606,1
85614,1
85615,1
85616,1
85618,1
85619,1
85620,1
85625,1
85627,1
85628,1
85630,1
85632,1
85635,1
85636,0
85640,1
85643,1
85645,1
85646,0
85647,1
85649,1
85652,1
85653,1
85655,1
85657,1
85659,1
85660,1
85661,1
85665,0
85666,1
85667,1
85668,1
85669,1
85671,1
85672,1
85675,1
85679,1
85682,1
85684,1
85688,1
85690,1
85691,1
85693,0
85695,0
85700,1
85701,1
85702,1
85704,1
85706,1
85707,1
85709,1
85710,1
85713,1
85716,1
85717,1
85720,1
85721,1
85723,1
85726,1
85729,1
85730,1
85732,1
85733,1
85734,1
85735,1
85736,1
85738,1
85740,1
85741,0
85743,1
85744,1
85745,1
85747,1
85750,1
85751,0
85755,1
85756,1
85757,1
85758,1
85759,1
85760,1
85762,1
85763,1
85766,1
85769,1
85771,1
85772,1
85773,1
85774,1
85777,1
85779,1
85781,1
85782,1
85786,1
85788,1
85789,1
85790,1
85797,1
85800,1
85801,1
85803,1
85809,1
85810,1
85811,1
85813,1
85815,1
85817,1
85818,0
85822,1
85823,1
85824,1
85825,1
85826,1
85828,1
85829,0
85830,1
85832,1
85834,1
85837,1
85840,1
85841,1
85843,1
85844,1
85845,1
85849,1
85854,1
85858,1
85860,1
85866,1
85868,1
85869,1
85871,1
85872,0
85874,1
85875,1
85881,1
85882,1
85884,1
85886,1
85892,1
85893,1
85894,1
85895,1
85899,1
85900,1
85901,1
85909,1
85910,1
85911,1
85912,1
85913,1
85916,1
85919,0
85923,1
85927,0
85929,1
85930,1
85931,0
85932,1
85933,1
85935,1
85938,1
85940,1
85946,1
85948,1
85951,1
85952,1
85954,1
85955,0
85956,1
85958,1
85960,1
85961,1
85963,1
85965,1
85968,1
85970,1
85973,1
85974,1
85975,1
85976,1
85977,1
85978,1
85980,1
85981,1
85982,0
85984,1
85985,1
85986,1
85988,1
85989,1
85991,1
85992,1
85993,1
85994,1
85995,1
86002,1
86004,1
86005,1
86006,1
86008,1
86011,1
86018,1
86019,1
86024,1
86026,1
86029,1
86030,0
86036,1
86037,1
86038,1
86041,1
86043,0
86044,1
86047,0
86050,1
86053,1
86054,1
86056,0
86057,1
86060,0
86063,1
86064,1
86066,1
86067,1
86070,1
86075,1
86077,1
86078,1
86079,1
86080,1
86083,1
86084,1
86086,1
86088,1
86090,0
86092,1
86093,1
86095,1
86098,1
86099,1
86102,1
86104,1
86106,1
86108,1
86110,1
86112,1
86113,1
86114,1
86115,1
86120,1
86122,1
86123,1
86124,1
86126,1
86128,0
86129,1
86130,1
86131,1
86132,0
86136,1
86138,1
86140,1
86146,1
86150,1
86152,1
86153,1
86156,1
86159,1
86163,1
86164,1
86167,1
86168,1
86169,1
86170,1
86171,1
86174,1
86178,1
86179,1
86180,1
86183,1
86187,1
86189,0
86193,1
86194,0
86197,1
86198,1
86199,0
86202,1
86205,0
86207,1
86212,1
86214,1
86216,1
86217,1
86218,1
86219,1
86222,1
86223,1
86226,0
86228,0
86229,1
86231,1
86239,1
86241,1
86243,1
86244,1
86246,1
86247,1
86248,0
86249,1
86250,1
86251,1
86254,1
86256,1
86257,1
86262,1
86264,1
86265,1
86267,1
86268,1
86278,1
86283,1
86284,1
86288,1
86292,0
86293,1
86295,0
86298,1
86300,1
86301,1
86302,1
86303,1
86304,1
86306,1
86308,1
86310,1
86315,1
86318,1
86320,1
86321,1
86322,1
86323,1
86327,1
86328,1
86329,0
86333,1
86334,1
86337,1
86342,1
86345,1
86346,1
86350,1
86353,1
86355,0
86356,1
86358,1
86360,1
86362,1
86363,1
86364,1
86365,1
86366,0
86367,1
86368,1
86369,1
86371,1
86372,1
86375,1
86377,1
86378,1
86379,1
86380,1
86381,1
86386,1
86387,1
86389,1
86390,1
86396,1
86397,1
86399,0
86400,1
86401,1
86402,1
86409,1
86411,0
86412,1
86414,1
86415,1
86416,1
86419,0
86421,1
86423,1
86424,1
86426,1
86427,1
86431,1
86432,1
86433,1
86434,1
86438,1
86439,0
86440,1
86442,1
86443,1
86445,1
86451,1
86452,1
86454,1
86456,1
86465,1
86468,1
86470,1
86471,1
86473,1
86476,1
86477,1
86480,1
86481,1
86486,1
86489,1
86490,1
86492,1
86494,1
86495,1
86496,1
86497,1
86498,0
86502,1
